,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,caption
20,vzSHcyXfNPw,Expedia,Iceland Vacation Travel Guide | Expedia,"Iceland – a nation windswept and beautiful from mountain to sea. Check out our footage to discover the natural and manmade marvels of the island. 

Check out all the places we visited in this video: https://viewfinder.expedia.com/iceland-vacation-ideas-planning-itinerary-travel-video/

When ready, browse vacation packages to Iceland: https://www.expedia.com/Iceland.d79.Destination-Travel-Guides

With a population of just under 350,000, #Iceland can feel like the most isolated place on earth. Yet with its capital Reykjavik, being only a three-hour flight from London and just under six from New York, it’s a #vacation spot that’s in easy reach.
 
Reykjavik is relaxed and welcoming yet possesses a cultural life that holds its own against other European capitals. 

Many of the country’s most popular #sights are within easy reach of Reykjavík. Iceland’s main ring road strings together an endless series of epic landscapes. 

#Explore Iceland, where every side road is a story waiting to unfold. So, come and live your own Icelandic story. It’s one you’ll keep telling for the rest of your days.

For now, we hope you enjoy watching this #travel #guide as much as we enjoyed making it. 

More travel information around Iceland: https://www.expedia.com/Iceland.dx79

Subscribe to Expedia’s YouTube Channel for great travel videos and join the conversation on the best vacation ideas. 

---------

Follow us on social media: 
FACEBOOK: https://www.facebook.com/expedia
TWITTER: https://twitter.com/Expedia
INSTAGRAM: https://instagram.com/expedia/
PINTEREST: https://www.pinterest.com/expedia

---------

0:00 - Iceland
1:00 - Reykjavik
2:32 - Hallgrimskirkja
2:54 - Harpa
3:17 - Arbaejarsafn
3:40 - National Museum of Iceland
4:12 - the Blue Lagoon
4:45 - The Golden Circle
4:58 - Thingvellir National Park
5:40 - Geysir Geothermal Field
6:10 - Gullfoss
7:17 - Seljalandsfoss
7:43 - Skogafoss
8:15 - Vík
8:35 - Black Beach
8:47 - Reynisdrangar
9:06 - Halsanefshellir 
9:20 - Dyrholaey
9:40 - Jokulsarlon Lake
10:34 - Selfoss Waterfall
11:04 - Dettifoss
11:20 - Myvatn region
11:37 - Namafjall
11:47 - Dimmuborgir
11:58 - Krafla Volcano
12:11 - Godafoss
12:47 - Akureyri","['cvg', 'Harpa', 'Jokulsarlon Lagoon', 'Gullfoss Waterfall', 'Blue Lagoon', 'Perlan', 'Geysir Hot Springs', 'Hallgrimskirkja', 'Dyrholaey', 'Vik I Myrdal', 'Black Beach', 'Thingvellir National Park', 'Reynisdrangar', 'Reykjavik City Hall', 'Reykjavik', 'Godafoss']",2015-12-09T08:35:57Z,7030963,48368,,3093,PT14M7S,true
21,ghNcmdOI9lw,Royal Caribbean Blog,10 tips to help you improve your cruise vacation,"Think of these cruise tips as easy ways to boost anyone's cruise experience!

[Subscribe for more Royal Caribbean videos!]
https://is.gd/p6dgx0

[Listen to our Podcast]
https://www.royalcaribbeanblog.com/podcast

Get news, information and advice at http://RoyalCaribbean.Blog

[Social Links]
https://www.facebook.com/royalcaribbeanblog
http://twitter.com/therclblog
http://instagram.com/royalcaribbeanblog","['Cruise tips', 'cruise advice', 'royal caribbean cruise tips', 'royal caribbean cruise tips and secrets', 'cruise ship secrets']",2022-11-22T15:00:37Z,20018,730,,52,PT9M25S,false
22,Cd7zgO-GS8M,the Luxury Travel Expert,InterContinental Tahiti Resort & Spa | Best 5-star hotel on the island of Tahiti (full tour),"Join me on a tour (in 4K) of the InterContinental Tahiti Resort & Spa, the best 5-star hotel on the island of Tahiti, French Polynesia's main island.

Read my review (with pros & cons) of this hotel on my travel blog: https://theluxurytravelexpert.com/2022/11/23/review-intercontinental-tahiti/

Video chapters:
0:00 Intro
0:47 Lobby
5:46 Room
9:49 Seafront gardens
12:34 Overwater villas
16:02 Te Tiare Restaurant
18:33 Tiki Bar
20:00 Main pool
24:54 Lagoonarium
28:53 Serenity pool
33:56 Le Lotus Restaurant
35:58 Breakfast

The beautiful soundtracks in this video can be found on Artlist.
Artlist: https://bit.ly/3A1Jjgv (two free months when you buy an annual plan

Subscribe to my YouTube channel if you like my videos (1 million+ followers so far). Each Saturday, I upload a new video about my travels around the world. 

FOLLOW ME:
Instagram: https://instagram.com/luxurytravelExpert
Blog: http://theluxurytravelexpert.com​​​​
Twitter: https://twitter.com/LuxTravelExpert​​​​
Facebook: https://www.facebook.com/LuxuryTravelExpert","['intercontinental', 'tahiti', 'resort', 'spa', 'french polynesia', 'luxury', 'travel', 'holiday', 'pool']",2022-11-19T09:00:10Z,51863,1336,,102,PT42M16S,false
23,HoUkA_2PP4E,The Endless Adventure,Our Crazy RV Road Trip Continues To VERMONT & NEW HAMPSHIRE!,"We found some of the best RV camp sites yet in Vermont & New Hampshire! We had a blast exploring these two New England states, so many delicious foods and beautiful scenery! 😍 Use code ENDLESSADVENTURE60 to get 60% off your first Factor box at https://bit.ly/3FuYBge!

PREVIOUS VIDEO: ▶  Overnight RV Camping in a Cracker Barrel PARKING LOT! - We’re Locked Out AGAIN!? https://youtu.be/iKjP9P_0LmU

★  ACCESS SECRET VIDEOS & PERKS! ★ 
Supporters get access to never before seen vlogs and more! ► http://bit.ly/tea-patreon

★ MERCH  ★
Get Your T.E.A. Merch!! http://store.theendlessadventure.com

★ MUSIC ★
Access Thousands of FREE Songs for YOUR VIDEOS with Epidemic Sound! http://share.epidemicsound.com/lTZRW

== OUR FILMING GEAR ==
★ Camera - https://amzn.to/3lcXF52
★ Lens - https://amzn.to/3WbgHKl
★ Microphone - https://amzn.to/2KYEMCi
★ Drone - https://amzn.to/3gQqANb
★ GoPro Hero 10 https://amzn.to/3MgT51f
★ Camera Belt Clip - https://amzn.to/2umw0DU
★ Large Tripod - https://amzn.to/34BYvye
★ Small Tripod - https://amzn.to/2u5iZ24

BROWSE ALL OF OUR GEAR ► http://bit.ly/tea-travel-gear

Above are affiliate links which means we receive a percentage of the revenue made from purchasing products via those links.

== Follow Us ==
❤ Twitter - http://twitter.com/the_endless_a
❤ Facebook - https://www.facebook.com/TheEndlessAdventurers/
❤ Instagram - http://instagram.com/theendlessadventure
❤ Travel Blog - http://theendlessadventure.co

== About Us ==
We're Eric & Allison and we're on a journey to find the most interesting places and unique foods this planet has to offer! We've traded in our steady paychecks and permanent home for a life of travel and adventure. Come along and see the world with us!","['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv camping', 'rv road trip', 'the endless adventure rv', 'vermont', 'new hampshire']",2022-11-21T15:19:54Z,65134,5096,,332,PT22M22S,false
24,37HBe3TpMKg,Wild Fly Productions,Surprising my Mom with her Dream Fly Fishing Trip,"Shop our BIGGEST Sale of the year http://www.wild-fly.com/shop

This one goes out to all the Mom's. Thanks for always being there for us! 

Book a trip with Rob: https://www.greenheronadventures.com/

Our Podcast https://www.youtube.com/channel/UCVIoJkFfx-WJHkHRa6WdBhQ

#flyfishing #redfish","['fly fishing trout', 'north carolina', 'fishing', 'mountains', 'on the fly', 'brown trout', 'rainbow trout', 'brook trout', 'outdoors', 'outside', 'appalachia', 'blue ridge', 'boone', 'nc', 'trout fishing', 'wild fly', 'wild fly productions', 'huge fly fisherman', 'camping', 'backcountry fishing', 'spin fishing', 'jon b', 'googan squad', 'dry fly fishing', 'wildfly', 'fly fishing photography', 'fly fishing', 'salmona truta', 'jensen fly fishing', 'bass fishing', 'smallmouth bass']",2022-11-21T23:01:24Z,15937,896,,106,PT34M,false
25,utMuI2JrkTE,touropia,25 Most Beautiful Small Towns in Europe - Travel Video,"When planning a vacation to Europe, some of the first destinations that come to mind will be the teeming cities of Paris, London or Rome. Each of these metropolises is incredible, but they are far from all that Europe has to offer. By exploring some of the smaller towns across the continent, it is possible to see a more authentic, traditional side to Europe. If you’re planning an upcoming getaway to the continent, here are just a few of the most beautiful small towns in Europe.","['europe', 'europe tourism', 'europe travel', 'positano', 'reine', 'giethoorn', 'Castelluccio', 'Monsaraz', 'dinant', 'trogir', 'Lauterbrunnen', 'Albarracin', 'Mostar', 'gordes', 'Portree', 'Marsaxlokk', 'Bibury', 'visby', 'Cesky Krumlov', 'Sighisoara', 'bled', 'mykonos', 'Cadaques', 'Zermatt', 'Rothenburg', 'Eguisheim', 'perast', 'Hallstatt', 'towns', 'small towns']",2022-09-25T20:18:26Z,268731,4221,,269,PT31M7S,false
26,YEok4Ykw204,touropia,30 Greatest Man-Made Wonders of the World - Travel Video,"The earliest lists of Seven Wonders of the Ancient World were made more than 2,000 years ago by ancient Hellenic tourists. Except for the Great Pyramid of Giza those wonders no longer exist. They were destroyed by earthquakes, fires and in one case by an angry mob. Many other lists of amazing structures have been made since then. Here’s a look at our list of the greatest man-made wonders of the world:","['travel wonder', 'travel', 'tourism', 'man-made', 'Lalibela', 'himeji', 'pisa', 'Meenakshi', 'sydney opera house', 'world wonders', 'Leshan', 'golden gate bridge', 'Alhambra', 'moai', 'Eiffel Tower', 'pyramids', 'taj mahal', 'Ifugao', 'Neuschwanstein', 'Burj Khalifa', 'Borobudur', 'baalbek', 'angkor wat', 'Hagia Sophia', 'Statue of Liberty', 'petra']",2021-11-03T12:47:45Z,5851369,31475,,1000,PT42M8S,true
27,yKOQV43bCh4,touropia,10 Best Places to Visit in New York State - Travel Video,"A delightfully diverse place, New York State is much more than just the bright lights, entertainment and world-class museums of the Big Apple. Exploring ‘The City That Never Sleeps’ is a must, but visitors that venture further afield will come across wonderful wineries and natural attractions. Gorgeous lakes, charming college towns upstate and even world-famous waterfalls beckon outside of the famous metropolis. Here’s a look at the best places to visit in New York state.","['new york state', 'upstate new york', 'long island', 'fire island', 'new york city', 'buffalo ny', 'new york travel', 'new york state tourism', 'Lake Placid', 'Letchworth State Park', 'Catskills', 'Watkins Glen State Park', 'Hudson River Valley', 'Thousand Islands', 'Niagara Falls']",2022-06-02T11:35:59Z,120237,3550,,138,PT14M14S,false
28,sr3O7ArQTYY,Expedia,Seoul Vacation Travel Guide | Expedia,"Seoul – a city that harmonises its ancient palaces with soaring modern structures and stands proudly as South Korea’s capital. Explore the city sights, here. 

When ready, browse vacation packages to Seoul: https://www.expedia.com/Seoul.d178308.Destination-Travel-Guides

A #Seoul #vacation will bring you up close to the palaces, villages, museums, and markets much loved by locals and travelers. This is a city that has emerged in the 21st century as an economic powerhouse and maintained its rich, inviting culture.  

#Visit the Gwanghwamun Square and see the statue of Sejong the Great, whose reign oversaw a golden age of literature, science and technology. The great leader sits before the grandest of Seoul’s five royal palaces, Gyeongbokgung, the Palace of Shining Happiness.
 
#Explore the adjoining palaces of Changdeokgung and Changgyeongung and see the changing of the guard at Deoksugung Palace. See yet another of Seoul’s great palaces, Gyeonghuigung, a royal refuge in times of unrest.

There is more than palaces in Seoul. Don’t miss the Namsangol Hanok Village, the Namdaemun Market and the peaceful wooded surrounds of the Bongeunsa Buddhist Temple, just to get started…

For now, we hope you enjoy watching this #travel #guide as much as we enjoyed making it. 

More travel information around Seoul: https://www.expedia.com/Seoul.dx178308

Subscribe to Expedia’s YouTube Channel for great travel videos and join the conversation on the best vacation ideas. 

---------

Follow us on social media: 
FACEBOOK: https://www.facebook.com/expedia
TWITTER: https://twitter.com/Expedia
INSTAGRAM: https://instagram.com/expedia/
PINTEREST: https://www.pinterest.com/expedia

---------

0:00 - Seoul
1:34 - K-Style Hub
2:22 - Gwanghwamun Square
2:38 - Gyeongbokgung Palace
3:16 - Changdeokgung and Changgyeongung palace
3:53 - Deoksugung Palace
4:24 - Gyeonghuigung Palace
4:38 - Namsangol Hanok Village
5:02 - Korea Furniture Museum
5:25 - National Museum of Korea
5:47 - Namdaemun
6:19 - Myeong-dong
6:41 - Insadong
6:56 - Dongdaemun Market
7:11 - Gwangjang Traditional Market
7:27 - Noryangjin Fish Market
7:49 - Samseong-dong
8:05 - Bongeunsa Buddist Temple
8:35 - Olympic Park
8:50 - Seoul Forest
8:58 - Yongsan Park
9:14 - Namsan
9:32 - Namsan Botanical Garden
9:40 - Seoul’s Tower
9:55 - Cheonggyecheon Stream
10:33 - Bukhansan National Park
11:00 - Truce Village of Panmunjom
11:49 - War Memorial of Korea
12:35 - Banpo Bridge","['cvg', 'seoul', 'south korea', 'Gyeongbok Palace', 'DMZ', 'Deoksugung Palace', 'Changdeok Palace', 'Namsangol Hanok Village', 'Dongdaemun Design Plaza', 'Insadong', 'Samseong-dong', 'Cheonggyecheon Stream', 'Myeongdong', 'Olympic Park', 'Bukhansan National Park', 'Dongdaemun Market', 'Jung-gu', 'Gwangjang Traditional Market', 'War Memorial of Korea', 'Lotte World Tower', 'National Museum of Korea', 'Changgyeong Palace', 'Banpo Hangang Park', 'Myeongdong Cathedral']",2017-09-13T04:31:12Z,3027672,30521,,1710,PT13M29S,true
29,UWKhvzdnctY,touropia,15 Best Countries to Visit in Asia - Travel Video,"Check out all the places seen in this video: https://www.touropia.com/best-countries-to-visit-in-asia/

The largest continent on Earth, Asia stretches all the way from the shores of the Mediterranean Sea to the Pacific Ocean. Its vast landmass encompasses everything from epic mountain ranges such as the Himalayas to the dry and desolate Arabian and Gobi deserts. Steamy jungle can also be found in Southeast Asia, as well as paradise islands and beautiful beaches.

In addition to its colossal size, Asia is remarkably home to more than half of the world’s population. With so many different cultures and languages, the continent’s dazzling diversity defies definition. As each country has its own unique history and heritage, Asia’s many hidden treasures could take a lifetime to unravel.","['nepal travel', 'thailand travel', 'asia travel', 'india travel', 'china travel', 'cambodia travel', 'malaysia travel', 'asia top 10', 'asia countries', 'indonesia travel', 'jordan travel', 'oman travel', 'sri lanka travel', 'south korea travel', 'japan travel']",2020-03-18T14:48:29Z,2192387,29300,,4013,PT24M58S,true
30,N4ZMYokojGw,Expedia,Cuba Vacation Travel Guide | Expedia,"Cuba – Enjoy old-world architecture, famous cigars and classic cars in this long-isolated island nation. Check out Cuba’s top sights for travelers. 

When ready, browse vacation packages to Cuba: https://www.expedia.com.au/Cuba.d44.Destination-Travel-Guides

Despite being within easy reach of Florida and the Bahamas, #Cuba exists in a time and space all its own. 
 
Explore Cuba’s capital, Havana, a city preserved by forts, a five-mile seawall, and an imposed embargo, which held back the excesses of the 20th century for over 50 years. Havana’s lure can be hard to resist, but a #vacation in Cuba can offer so much more beyond the seductive lights of its capital. In Cuba, a long sandy beach is never far away. 
 
Sometimes it’s hard to know whether Cuba is awakening to the world, or if the world is awakening to Cuba. Whatever your politics, it's easy to admire this island nation that has proudly gone its own way. Cuba may still have one foot firmly in the past, but as the world tumbles towards tomorrow, we can be thankful for the many things it has not let go.

For now, we hope you enjoy watching this #travel #guide as much as we enjoyed making it. 

More travel information around Cuba: https://www.expedia.com/Cuba.dx44

---------

Follow us on social media: 
FACEBOOK: https://www.facebook.com/expedia
TWITTER: https://twitter.com/Expedia
INSTAGRAM: https://instagram.com/expedia/
PINTEREST: https://www.pinterest.com/expedia

---------

0:00 - Cuba
1:08 - Havana
1:30 - Castillo de la Real Fuerza
2:01 - Plaza de Armas
2:07 - Museum of the City of Havana
2:26 - Plaza de la Catedral
2:40 - The Cathedral of Saint Christopher 
3:02 - Plaza de San Francisco
4:01 - La Bodeguita del Medio
4:40 - Central Havana
4:48 - The Great Theatre of Havana & The National Museum of Fine Arts
5:11 - Vedado District
5:24 - Coppelia
5:35 - The University of Havana
5:47 - National Hotel
5:58 - Malecon
6:18 - Fort San Salvador & Moro Castle
6:37 - Museum of the Revolution
6:57 - Plaza de la Revolucion
7:19 - Colon Cemetery
7:38 - Fusterlandia
7:59 - Finca Vigia
8:29 - El Flordita
8:50 - Matanzas & Cardenas
9:22 - Varadero 
9:41 - Varahicacos Ecological Reserve
9:51 - Cueva Saturno
10:03 - Santa Clara
10:54 - Trinidad
11:19 - Manaca Iznaga Tower
11:38 - Playa Ancon
11:48 - Sierra del Escambray
12:03 - Cienfuegos
12:42 - Laguna Guanaroca & Rancho Luna Beach","['cvg', 'cuba', 'Caribbean', 'Trinidad', 'Havana', 'Ancon Beach', 'Santa Clara', 'Malecon', 'Old Havana', 'Varadero', 'Cienfuegos', 'sugar', 'rum', 'cigars', 'Varadero Beach', 'Leoncio Vidal Park', 'El Morro', 'Jose Marti Park', 'missle', 'embargo']",2017-05-02T07:37:40Z,3732257,25561,,1694,PT13M56S,true
