,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,caption
26,T60_zAvnAsU,touropia,10 Best Places to Visit in Croatia - Travel Video,"Check out all the places seen in this video: https://www.touropia.com/best-places-to-visit-in-croatia/

Located in the Balkans, Croatia has become one of Europa’s top tourist destination again since its War of Independence in the late 1990s. Like much of Europe, Croatia boasts its share of medieval cities and historic ruins, but what makes this country exceptional is its wealth of stunning natural attractions such as the Plitvice Lakes, the spectacular Adriatic coastlines and gorgeous islands. An overview of the best places to visit in Croatia.","['croatia', 'croatia travel', 'croatia tourism', 'dubrovnik', 'hvar', 'korcula', 'plitvice national park', 'krka national park', 'pula', 'zagreb', 'rovinj', 'split', 'zadar']",2020-06-15T20:33:45Z,1429028,13126,,1139,PT16M1S,true
27,IPbzWJNmndY,touropia,10 Best Places to Visit in Germany - Travel Video,"Check out all the places seen in this video: https://www.touropia.com/best-places-to-visit-in-germany/

Best known for its famous Oktoberfest and World War II history, Germany is also home to some of Europa’s most beautiful scenery, fairytale castles, important historic sites and lively party scenes. Located in the heart of Europe, Germany maintains the continent’s most powerful economy.","['germany tourism', 'germany travel', 'germany places', 'best places to visit in germany', 'top 10 germany', 'munich', 'berlin', 'neuschwanstein castle', 'romantic rhine', 'heidelberg', 'rugen island', 'rothenburg', 'cologne', 'dresden', 'lubeck', 'germany attractions']",2019-05-02T09:16:19Z,2261771,24094,,1914,PT13M3S,true
28,nBdrgGJsCJo,Joyous Travel,Amazing Places to visit in Vietnam - Travel Video,"The uniqueness of Vietnam is linked to its relationship with water, perfectly represented by the legendary Mekong river and more than 2000 miles of coast, as well as an incredible system of underground rivers! Are you ready to enjoy the wonders that wait for you in this tiny but incredible place? Take a look at the 10 best places to visit in Vietnam! 

Chapters: 

00:00 Why visiting Vietnam
00:46 The Mekong River Delta
01:35 The Phong Nha-Ke Bang National Park
02:26 Ha Long Bay
03:30 Hanoi (Old Quarter & French Quarter)
04:27 Imperial Citadel of Thang Long 
05:11 Dalat  
06:18 Hoi - An Ancient Town
07:14 Hue – The Imperial City
08:13 Ho Chi Minh City
09:04 Mui Ne
09:49 Places in Vietnam

#Vietnam  #Places #Travel","['best places', 'places', 'travel video', 'amazing places', 'Best Places to Visit', 'Places to Visit', 'Dalat', 'Tam Coc', 'Ho Chi Minh City', 'Mekong Delta', 'Vietnam Places', 'Vietnam Travel', 'Top 10 Vietnam', 'Best Places to Visit in Vietnam', 'Places to Visit in Vietnam', 'Vietnam Tourism', 'Sapa', 'Hue', 'Hanoi', 'Halong Bay', 'Hoi An', 'Vietnam', 'Mekong River Delta', 'The Phong Nha-Ke Bang National Park', 'Ha Long Bay', 'Imperial Citadel of Thang Long', 'Hoi An Ancient Town', 'Hue The Imperial City', 'Mui Ne', 'vietnam']",2021-04-14T19:42:07Z,719088,8621,,326,PT10M34S,true
29,CxuiFNYnEr4,touropia,10 Best Places to Visit in Japan - Travel Video,"Check out all the places seen in this video: https://www.touropia.com/best-places-to-visit-in-japan/

With its enormous cities and towering skyscrapers brightly clad in neon lights, Japan is a fun country to visit, full of history and with a rich cultural heritage. Temples and shrines dot its streets, while world-class restaurants rub shoulders with ancient castles and imperial palaces, and its cities bustle with life and energy. Japan is a warm, welcoming and endlessly interesting travel destination with something for everyone. Here’s a look at the best places to visit in Japan:","['japan', 'japan travel', 'japan tourism', 'kanazawa', 'kyoto', 'hakone', 'tokyo', 'Ishigaki', 'Hiroshima', 'Kamakura', 'nikko', 'Takayama', 'nara']",2020-11-26T12:39:42Z,1967522,23347,,1071,PT14M18S,true
30,wSHXd-K-jIk,touropia,10 Best Places to Visit in England - Travel Video,"Check out all the places seen in this video: https://www.touropia.com/best-places-to-visit-in-england/

England is a richly historic country, and one that is packed with fascinating destinations. It’s a great place to explore, and whether you’re a resident or tourist the country retains a boundless capacity to surprise, charm and excite. From the mystery of ancient Stonehenge to the modern architecture along the Thames River, England has a wide range of appeal to visitors from around the world. Here’s a look at the best places to visit in England:","['englad', 'uk', 'united kingdom', 'england travel', 'london', 'york', 'bath', 'chester', 'oxford', 'cambridge', 'Jurassic Coast', 'stonehenge', 'Lake District', 'Brighton']",2021-03-10T15:08:47Z,1556772,22765,,1062,PT14M4S,true
31,nAU-rPDTUaw,Girl From Earth,Top 10 Places To Visit In Bali,"Welcome to paradise on Earth - Bali, island of Gods. You probably heard something about Bali, everybody did. And if you were wondering is it really so incredible or is it overrated - then you open the right video and after watching it you will want to plan your next trip to Bali. Boundless ocean with the soup of surfers, black sand beaches, beautiful cliffs, high waterfalls, active volcanoes, rice fields, unique culture and religion, ultimate tropical accommodation - Bali has it all.
My husband and I lived in Bali for 2 years and ride the island far and wide. That's why I promise you to show truly Bali top 10 places worth to visit.

0:00 - Beginning
0:50 - Canggu
2:56 - Uluwatu Temple
3:43 - Ubud
6:23 - Melasti Beach
7:35 - Tegalalang
8:54 - Leke Leke waterfall
10:29 - Sekumpul
12:33 - Diamond Beach
13:53 - Kelingking Beach
15:50 - Sidemen

#Bali #balitravelguide #bali2022","['bali', 'bali travel', 'places to visit in bali', 'bali travel guide', 'bali travel vlog', 'top 10 bali', 'travel vlog', 'travel bali', 'how to travel bali', 'bali life', 'canggu bali', 'things to do in bali', 'travel to bali', 'bali indonesia', 'bali trip', 'indonesia', 'ubud', 'bali vlog', 'best thing to do in bali', 'uluwatu', 'nusa penida bali', 'bali honeymoon', 'travel guide', 'nusa penida', 'bali vacation', 'bali itinerary', 'where to go in bali', 'bali 2022', 'bali travel itinerary', 'bali travel tips', 'bali guide']",2022-07-05T17:39:08Z,1132858,8669,,802,PT18M21S,false
32,ufOykYSswCk,V&D Media,TOP 50 WORLD BEST PLACES TO VISIT - BEST TRAVEL DESTINATIONS,"TOP 50 WORLD BEST PLACES TO VISIT - BEST TRAVEL DESTINATIONS

Tourist destinations spread across various countries. Each has a variety of beauty and uniqueness. With 195 countries to choose from, each with their own rich cultures and special attractions, it can be tricky to decide which one to take a trip to. 
We summarize the 50 best destinations that you can use as a reference when you want to take a vacation. Here's the list:
1. Bora Bora, French Polynesia
2. Amalfi Coast, Italy
3. The Great Barrier Reef, Australia
4. BALI, Indonesia
5. Cappadocia, Turkey
6. Blue Lagoon, Iceland
8. Antelope Canyon, USA
7. Plitvice Lakes National Park, Croatia
9. Raja Ampat, Indonesia
10. Taj Mahal,India
11. Victoria Falls, Zambia/Zimbabwe
12. Grand Canyon National Park, USA
13. Petra, Jordan
14. Arashiyama Bamboo Grove, Japan
15. Stonehenge, England
16. Machu Picchu, Peru
17. Niagara Falls, Canada/USA
18. Neuschwanstein Castle, Germany
19. Marble Caves, Argentina/Chile
20. Moai Statues, Easter Island
21. Cliffs of Moher, Ireland
22. Salar de Uyuni, Bolivia
23. Torres Del Paine National Park, Chile
24. Socotra, Yemen
25. Okavango Delta, Botswana
26. Colosseum, Italy
27. Moraine Lake, Canada
28. Mount Kilimanjaro, Tanzania
29. Northern Lake Baikal, Russia
30. Geiranger Fjord, Norway
31. Sossusvlei, Namibia
32. Angkor Wat, Cambodia
33. Darvaza gas crater, Turkmenistan
34. Iguazu Falls, Argentina/Brazil
35. Tikal, Guatemala
36. The Great Blue Hole, Belize
37. Zhangye Danxia, China
38. Vatnajokull Ice Caves, Iceland
39. Lake Bled, Slovenia
40. Pyramids of Giza, Egypt
41. Mount Fuji, Japan
42. The Great Wall of China
43. Santorini, Greece
44. Hawaii, USA
45. Paris, France
46. Pamukkale Thermal Pools, Turkey
47. Golden Bridge, Vietnam
48. Maldives, Republic of Maldives
49. Cape Town, South Africa
50. Phuket, Thailand
#VACATION #TRAVEL #TRAVELDESTINATIONS
.
.
.
For more info or any business inquires just send us an email:
cahyadialvin09@gmail.com
V&D Media - An Interesting Media
.
.
.
##
world best places to visit,world best destinations,best places to visit in the world,world best places to travel,best destinations in the world,best tourist destinations in the world,best holiday destinations in the world,travel destinations around the world,best tourism in world,best holiday destinations,best travel destinations in the world,best travel places in the world,holiday destinations in the world,travel destinations,travel,world travel,world destination
##","['world best places to visit', 'world best destinations', 'best places to visit in the world', 'world best places to travel', 'best destinations in the world', 'best tourist destinations in the world', 'best holiday destinations in the world', 'travel destinations around the world', 'best travel destinations in the world', 'best travel places in the world', 'holiday destinations in the world', 'travel destinations', 'world travel', 'world destination', 'best places to travel', 'world best holiday places']",2021-09-10T02:00:08Z,15838,221,,36,PT9M57S,false
33,rsv4drcgHys,touropia,10 Best Places to Visit in Egypt - Travel Video,"Check out all the places seen in this video: https://www.touropia.com/best-places-to-visit-in-egypt/

With a fascinating history that reaches back to the dawn of civilization, Egypt is considered the oldest travel destination on earth. The African nation’s awe-inspiring temples and pyramids have captured the imagination of travelers for thousands of years. Although most people come to Egypt to view its ancient monuments, natural attractions beckon travelers too. The Red Sea coast is known for its coral reefs and beach resorts while a trek through the Sahara can lead visitors to a refreshing oasis. Here’s a look at the best places to visit in Egypt:","['giza', 'egyptian pyramids', 'giza pyramids', 'cairo', 'luxor egpyt', 'aswan', 'best places to visit in egypt', 'egypt travel', 'egypt tourism', 'egypt attractions', 'places in egypt', 'Hurghada', 'alexandria egypt', 'mount sinai', 'Sharm el-Sheikh', 'siwa oasis', 'Dahshur']",2019-05-07T12:24:47Z,1439979,15169,,951,PT13M26S,true
34,zNx5F8htBvo,touropia,10 Best Places to Visit in South Africa - Travel Video,"Check out all the places seen in this video: https://www.touropia.com/best-places-to-visit-in-south-africa/

South Africa has all of the features that travelers long for in a vacation destination: fine weather, gorgeous scenery, great beaches, modern accommodations and superb cuisine. The southern tip of Africa also offers an exotic array of once-in-a-lifetime adventures, from off-roading on a safari to diving with great white sharks. It’s hard to name another holiday destination that offers as much variety. Here’s a look ash the best places to visit in South Africa.","['best places to visit in south africa', 'south africa places', 'top 10 south africa', 'south africa travel', 'south africa tourism', 'cape town', 'cape winelands', 'garden route', 'durban', 'kruger national park', 'drakensberg', 'Hluhluwe-Umfolozi Game Reserve', 'Hermanus', 'Addo Elephant National Park', 'Blyde River Canyon']",2018-12-31T15:29:52Z,1970041,17664,,1589,PT11M41S,true
35,q7zdJ-nMrlE,touropia,10 Best Places to Visit in Brazil - Travel Video,"Check out all the places seen in this video: https://www.touropia.com/best-places-to-visit-in-brazil/

Famous for being home to one of the world’s top football teams, the Rio de Janeiro Carnival and the remarkable Iguazu Falls, Brazil is an exciting world travel destination. As South America’s largest country, Brazil covers a majority of the continent’s northeastern region and borders all of its countries except for Chile and Ecuador. From the Amazon rainforest in the North to the tropical beaches along the Atlantic, to the Pantanal wetlands and the vibrant metropolises of the Southeast there are plenty of interesting places to visit in Brazil.","['brazil', 'brazil travel', 'brazil tourism', 'top 10 brazil', 'best places to visit in brazil', 'rio de janeiro', 'rio', 'salvador', 'manaus', 'Ouro Preto', 'sao paulo', 'Paraty', 'Chapada Diamantina', 'Pantanal', 'Florianopolis', 'Iguazu Falls']",2020-12-24T13:15:29Z,621508,11552,,819,PT14M36S,true
